participant,File_ID,pt_location,age_group,pt_location_age_group,expName,date,excerpt_label_final,excerpt_name_original,genre_code,familiarity_specific_level,song_batch,no_thought_rate,creation_time_Acc,familiarity_specific_rated,thought_or_not_response.keys,have_thought_input.text,have_thought_input.text_EDIT,Artists_composers_singers_etc_mentioned,song_piece_titles_mentioned,media_or_fictional_characters_or_titles_mentioned,PossibleExclusion,no_thought_input.text,rating_Q1_music_related.response,rating_Q2_spontaneous.response,rating_Q3_reality.response,general_rating_Q1_familiarity.response,general_rating_Q2_enjoy.response,textbox_attnCheck.text,demographics.headphones,demographics.age,demographics.gender,demographics.livingCountry,demographics.birthCountry,demographics.nativeLangue,demographics.otherLanguage,demographics.otherLanguageText,demographics.hearingImpairments,demographics.hearingImpairmentsText,demographics.education,demographics.musicianIdentification,demographics.feedback,have_thoughts.started,have_thoughts.stopped,no_thought.started,no_thought.stopped,have_thoughts.RT,no_thought.RT,have_thought_word_count,no_thought_word_count,have_thought_input_text_EDIT_word_count,spelling_corrected,spelling_check_original_words,spelling_check_new_words,spelling_check_original_words_number,spelling_check_new_words_number,dimension_of_similarity_1,dimension_of_similarity_2,audio_name,original_order,online_order,have_thought_input.text_EDIT_PNAS,dimension_of_similarity_1_PNAS,dimension_of_similarity_2_PNAS
392111,MEI_US46to60_2024-07-15_09h33.41.632_392111.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h33.41.632,Amb_L_07,new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,Ambient,L,7,0.125,NA,1.25,y,sad scene in a movie or the planet earth series also MOSI in FL,sad scene in a movie or the planet earth series also MOSI in FL,,,planet earth,,,5,5,1,2,3,,TRUE,52,Male,United States,United States,english,FALSE,NA,FALSE,NA,4,3,NA,716.414,747.3995,762.5987,762.6039,30.9855,NA,14,0,14,No,NA,NA,NA,NA,-12.394727,34.783215,Amb_L_07_new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,11683,8351,sad <i>scene</i> <i>in</i> <i>a</i> <i>movie</i> <i>or</i> <i>the</i> planet earth series <i>also</i> MOS<i>I</i> <i>in</i> FL,-4.3305516,-25.648758
674870,MEI_US46to60_2024-07-15_09h35.35.508_674870.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h35.35.508,Amb_H_01,new-clip_Ambient_HIGH_A_Walk.mp3,Ambient,H,1,0.125,NA,1.71875,y,i thought of roddy rich driving in a car,i thought of roddy rich driving in a car,roddy rich,,,,,5,5,1,2,4,,TRUE,46,Male,United States,United States,english,FALSE,NA,FALSE,NA,5,1,no,381.3907,412.526,422.1741,422.1756,31.1353,NA,9,0,9,No,NA,NA,NA,NA,0.44558546,-42.81949,Amb_H_01_new-clip_Ambient_HIGH_A_Walk.mp3,11693,8352,i <i>thought</i> <i>of</i> roddy rich driving <i>in</i> <i>a</i> car,1.3733405,30.857079
328557,MEI_US46to60_2024-07-15_09h38.46.262_328557.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h38.46.262,Amb_H_05,new-clip_Ambient_HIGH_snowfall.mp3,Ambient,H,5,0.09375,NA,2.03125,y,"It brought about an image of a birds eye view from drone looking over area, in a point of view, viewing.","It brought about an image of a birds eye view from drone looking over area, in a point of view, viewing.",,,,,,5,5,1,1,5,,TRUE,54,Male,United States,United States,english,TRUE,Spanish,FALSE,NA,3,1,NA,982.817,1041.2803,1054.1673,1054.1684,58.4633,NA,21,0,21,No,NA,NA,NA,NA,-5.544904,-24.162483,Amb_H_05_new-clip_Ambient_HIGH_snowfall.mp3,11705,8353,"<i>It</i> brought <i>about</i> <i>an</i> <i>image</i> <i>of</i> <i>a</i> birds eye view <i>from</i> drone looking <i>over</i> area, <i>in</i> <i>a</i> point <i>of</i> view, viewing.",-13.276492,51.409813
700313,MEI_US46to60_2024-07-15_09h41.32.589_700313.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h41.32.589,Amb_H_01,new-clip_Ambient_HIGH_A_Walk.mp3,Ambient,H,1,0.125,NA,1.71875,y,I saw blue bubbles rising up but they aren't like soap bubbles they are solid blue objects.,I saw blue bubbles rising up but they aren't like soap bubbles they are solid blue objects.,,,,,NA,5,5,3,1,3,,TRUE,53,Male,United States,United States,English,TRUE,Japanese,FALSE,NA,5,6,None thanks,985.3733,1025.7089,1038.3925,1038.3933,40.3356,NA,17,NA,17,No,NA,NA,NA,NA,-12.5883665,-17.160505,Amb_H_01_new-clip_Ambient_HIGH_A_Walk.mp3,11715,8354,<i>I</i> saw blue bubbles rising <i>up</i> <i>but</i> <i>they</i> aren't <i>like</i> soap bubbles <i>they</i> <i>are</i> solid blue objects.,35.26763,18.926119
880731,MEI_US46to60_2024-07-15_09h45.36.963_880731.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h45.36.963,Amb_H_06,new-clip_Ambient_HIGH_Sweden.mp3,Ambient,H,6,0.0625,NA,1.9375,y,just sadness of loss that is what this invoked in me. The tone of the piano seemed so sad emotional,just sadness of loss that is what this invoked in me. The tone of the piano seemed so sad emotional,,,,,,5,5,1,1,3,,TRUE,53,Female,United States,United States,English,FALSE,NA,FALSE,NA,5,2,Thanks for the interesting study it was relaxing and fun,1002.4965,1034.6836,1051.8977,1051.9017,32.1871,NA,20,0,20,No,NA,NA,NA,NA,42.27715,-5.0972834,Amb_H_06_new-clip_Ambient_HIGH_Sweden.mp3,11723,8355,just sadness <i>of</i> loss <i>that</i> <i>is</i> <i>what</i> <i>this</i> invoked <i>in</i> me. The tone <i>of</i> <i>the</i> <i>piano</i> seemed <i>so</i> sad emotional,-57.90166,15.673243
249159,MEI_US46to60_2024-07-15_09h46.27.651_249159.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h46.27.651,Amb_H_01,new-clip_Ambient_HIGH_A_Walk.mp3,Ambient,H,1,0.125,NA,1.71875,y,"pleasant, experimental futuristic waiting room music.","pleasant, experimental futuristic waiting room music.",,,,,NA,5,4,5,1,4,,TRUE,49,Male,United States,United States,English,FALSE,NA,FALSE,NA,5,3,"This was very enjoyable. Thank you, and good luck on your project!",1140.9279,1174.3537,1197.7162,1197.7185,33.4258,NA,6,NA,6,No,NA,NA,NA,NA,-60.08572,21.59896,Amb_H_01_new-clip_Ambient_HIGH_A_Walk.mp3,11732,8356,"pleasant, experimental futuristic waiting room music.",-32.32435,44.787346
655694,MEI_US46to60_2024-07-15_09h46.45.840_655694.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h46.45.840,Amb_L_07,new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,Ambient,L,7,0.125,NA,1.25,y,Parents waiting for their child who is having a medical operation.,Parents waiting for their child who is having a medical operation.,,,,,,5,5,5,2,3,,TRUE,50,Female,United States,United States,English,FALSE,NA,FALSE,NA,5,1,no,837.6751,868.2593,880.2028,880.2077,30.5842,NA,11,0,11,No,NA,NA,NA,NA,5.833513,-35.422226,Amb_L_07_new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,11740,8357,Parents waiting <i>for</i> <i>their</i> child <i>who</i> <i>is</i> <i>having</i> <i>a</i> medical operation.,14.250488,3.030509
499036,MEI_US46to60_2024-07-15_09h49.27.210_499036.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h49.27.210,Amb_L_08,new-clip_Ambient_HIGH_Interloper.mp3,Ambient,L,8,0.1875,NA,1.21875,y,"The thoughts I had were that of the ending of a sci-fi movie. Watching the credits, and this is the music I would imagine. ","The thoughts I had were that of the ending of a sci-fi movie. Watching the credits, and this is the music I would imagine. ",,,,,,5,4,3,1,4,,TRUE,52,Female,United States,United States,English,FALSE,NA,FALSE,NA,5,2,Enjoyable!,221.5949,262.9788,290.0699,290.0723,41.3839,NA,25,0,25,No,NA,NA,NA,NA,12.346993,-11.229957,Amb_L_08_new-clip_Ambient_HIGH_Interloper.mp3,11743,8358,"The thoughts <i>I</i> <i>had</i> <i>were</i> <i>that</i> <i>of</i> <i>the</i> ending <i>of</i> <i>a</i> sci-fi movie. Watching <i>the</i> credits, <i>and</i> <i>this</i> <i>is</i> <i>the</i> <i>music</i> <i>I</i> would imagine. ",-15.490759,-26.128366
94341,MEI_US46to60_2024-07-15_09h50.05.491_094341.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h50.05.491,Amb_H_01,new-clip_Ambient_HIGH_A_Walk.mp3,Ambient,H,1,0.125,NA,1.71875,y,I think this music is trying hard to sound nice but it sounds too robotic.,I think this music is trying hard to sound nice but it sounds too robotic.,,,,,,5,5,5,1,1,,TRUE,59,Male,United States,United States,English,FALSE,NA,FALSE,NA,7,2,No. Thank you,700.216,731.3148,741.1955,741.1991,31.0988,NA,15,0,15,No,NA,NA,NA,NA,43.627186,33.489388,Amb_H_01_new-clip_Ambient_HIGH_A_Walk.mp3,11756,8359,<i>I</i> <i>think</i> <i>this</i> <i>music</i> <i>is</i> trying hard <i>to</i> <i>sound</i> nice <i>but</i> <i>it</i> <i>sounds</i> <i>too</i> robotic.,-51.405598,-9.519345
667194,MEI_US46to60_2024-07-15_09h53.10.210_667194.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h53.10.210,Amb_H_01,new-clip_Ambient_HIGH_A_Walk.mp3,Ambient,H,1,0.125,NA,1.71875,y,isolation on a long trip somewhere,isolation on a long trip somewhere,,,,,NA,5,5,4,2,4,,TRUE,48,Male,United States,United States,English,FALSE,NA,FALSE,NA,3,2,NA,670.1871,702.2564,713.3926,713.3946,32.0693,NA,6,NA,6,No,NA,NA,NA,NA,-9.195492,-54.69237,Amb_H_01_new-clip_Ambient_HIGH_A_Walk.mp3,11763,8360,isolation <i>on</i> <i>a</i> long trip somewhere,-10.1417675,34.215527
752961,MEI_US46to60_2024-07-15_09h54.47.903_752961.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h54.47.903,Amb_L_12,new-clip_Ambient_LOW_Memories_of_Grass.mp3,Ambient,L,12,0.131578947,NA,1.342105263,y,Being in a room with light flashing and star like lights on the ceiling.,Being in a room with light flashing and star like lights on the ceiling.,,,,,NA,5,5,5,1,5,,TRUE,53,Female,United States,United States,English,FALSE,NA,FALSE,NA,3,2,no,508.6915,545.1028,557.9653,557.9674,36.4113,NA,14,NA,14,No,NA,NA,NA,NA,-31.680117,-40.15929,Amb_L_12_new-clip_Ambient_LOW_Memories_of_Grass.mp3,11772,8361,Being <i>in</i> <i>a</i> room <i>with</i> light flashing <i>and</i> star <i>like</i> lights <i>on</i> <i>the</i> ceiling.,27.478523,37.92449
983868,MEI_US46to60_2024-07-15_09h56.54.202_983868.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h56.54.202,Amb_L_11,new-clip_Ambient_MED_The_Stargazers_Journey.mp3,Ambient,L,11,0.171428571,NA,1.371428571,y,Thought about going hiking in the woods with family and friends and being overwhelmed by nature when I was a kid.,Thought about going hiking in the woods with family and friends and being overwhelmed by nature when I was a kid.,,,,,,5,5,1,1,2,,TRUE,52,Female,United States,United States,English,FALSE,NA,FALSE,NA,7,2,N/A,288.4511,324.2873,342.3367,342.3389,35.8362,NA,21,0,21,No,NA,NA,NA,NA,23.27687,-27.02628,Amb_L_11_new-clip_Ambient_MED_The_Stargazers_Journey.mp3,11790,8362,Thought <i>about</i> going hiking <i>in</i> <i>the</i> woods <i>with</i> family <i>and</i> friends <i>and</i> <i>being</i> overwhelmed <i>by</i> nature <i>when</i> <i>I</i> <i>was</i> <i>a</i> kid.,13.199247,5.091825
42567,MEI_US46to60_2024-07-15_09h58.56.161_042567.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h58.56.161,Amb_L_10,new-clip_Ambient_LOW_Fantasy_and_Reason.mp3,Ambient,L,10,0.129032258,NA,1.129032258,y,"When it first started, it was slow and rhythmic and repetitive and reminded me a little of waves, but then as it goes on a bit more it increases in intensity and could sort of evoke images of people dancing. But not like club dancing, like choreographed formal dancing like you might've had at a 19th century ball or something.","When it first started, it was slow and rhythmic and repetitive and reminded me a little of waves, but then as it goes on a bit more it increases in intensity and could sort of evoke images of people dancing. But not like club dancing, like choreographed formal dancing like you might've had at a 19th century ball or something.",,,,,,4,4,3,1,2,,TRUE,50,Female,United States,United States,English,FALSE,NA,FALSE,NA,4,2,"I'm gonna have ""Enter Sandman"" stuck in my head for a while. 100% chance I wake up singing it tomorrow morning, lol!",1179.5015,1266.5515,1278.798,1278.799,87.05,NA,60,0,60,No,NA,NA,NA,NA,42.825603,0.38223383,Amb_L_10_new-clip_Ambient_LOW_Fantasy_and_Reason.mp3,11802,8363,"When <i>it</i> first started, <i>it</i> <i>was</i> slow <i>and</i> rhythmic <i>and</i> repetitive <i>and</i> <i>reminded</i> <i>me</i> <i>a</i> little <i>of</i> waves, <i>but</i> <i>then</i> <i>as</i> <i>it</i> goes <i>on</i> <i>a</i> bit <i>more</i> <i>it</i> increases <i>in</i> intensity <i>and</i> could sort <i>of</i> evoke <i>images</i> <i>of</i> people dancing. But <i>not</i> <i>like</i> club dancing, <i>like</i> choreographed formal dancing <i>like</i> <i>you</i> might've <i>had</i> <i>at</i> <i>a</i> 19th century ball <i>or</i> something.",37.602295,-16.90975
163369,MEI_US46to60_2024-07-15_09h59.10.580_163369.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_09h59.10.580,Amb_L_11,new-clip_Ambient_MED_The_Stargazers_Journey.mp3,Ambient,L,11,0.171428571,NA,1.371428571,y,relaxing in a jungle and listening to the sounds of nature,relaxing in a jungle and listening to the sounds of nature,,,,,,5,2,2,1,2,,TRUE,58,Male,United States,United States,English,FALSE,NA,FALSE,NA,5,3,My answers hopefully shown that I enjoy an eclectic range of music,759.7664,790.9688,800.6022,800.6055,31.2024,NA,11,0,11,No,NA,NA,NA,NA,-47.6864,-49.64155,Amb_L_11_new-clip_Ambient_MED_The_Stargazers_Journey.mp3,11809,8364,relaxing <i>in</i> <i>a</i> jungle <i>and</i> listening <i>to</i> <i>the</i> <i>sounds</i> <i>of</i> nature,-29.50011,63.442043
347442,MEI_US46to60_2024-07-15_10h00.16.517_347442.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_10h00.16.517,Amb_H_04,new-clip_Ambient_MED_Holding_On.mp3,Ambient,H,4,0.088235294,NA,1.529411765,y,it gave me waterfall vibes and thats what I was thinking of,it gave me waterfall vibes and that's what I was thinking of,,,,,,5,5,2,1,5,banana,TRUE,48,Female,United States,United States,English,FALSE,NA,FALSE,NA,5,2,no,464.3988,501.3911,511.0938,511.0952,36.9923,NA,12,0,12,Yes,thats,that's,1,1,51.726833,33.342182,Amb_H_04_new-clip_Ambient_MED_Holding_On.mp3,11813,8365,it gave <i>me</i> waterfall vibes <i>and</i> that's <i>what</i> <i>I</i> <i>was</i> <i>thinking</i> of,49.224087,50.568535
769862,MEI_US46to60_2024-07-15_10h02.23.613_769862.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_10h02.23.613,Amb_H_05,new-clip_Ambient_HIGH_snowfall.mp3,Ambient,H,5,0.09375,NA,2.03125,y,meditation being narrated by a womans voice,meditation being narrated by a woman's voice,,,,,,5,4,3,1,4,,TRUE,53,Female,United States,United States,english,FALSE,NA,FALSE,NA,5,2,NA,287.4964,319.4321,330.6654,330.6706,31.9357,NA,7,0,7,Yes,womans,woman's,1,1,-26.301424,4.894992,Amb_H_05_new-clip_Ambient_HIGH_snowfall.mp3,11820,8366,meditation <i>being</i> narrated <i>by</i> <i>a</i> woman's voice,20.60958,2.0841773
11907,MEI_US46to60_2024-07-15_10h02.25.104_011907.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_10h02.25.104,Amb_L_09,new-clip_Ambient_LOW_Rain_And_Sea.mp3,Ambient,L,9,0.090909091,NA,1.212121212,y,being in a candlelit room at the beach near dusk listening to the ocean and a storm beginning,being in a candlelit room at the beach near dusk listening to the ocean and a storm beginning,,,,,NA,4,3,2,1,5,,TRUE,51,Male,United States,United States,English,FALSE,NA,FALSE,NA,5,3,all good,955.0999,1000.5213,1013.8125,1013.8225,45.4214,NA,18,NA,18,No,NA,NA,NA,NA,-13.235991,-64.28345,Amb_L_09_new-clip_Ambient_LOW_Rain_And_Sea.mp3,11829,8367,being <i>in</i> <i>a</i> candlelit room <i>at</i> <i>the</i> beach near dusk listening <i>to</i> <i>the</i> ocean <i>and</i> <i>a</i> storm beginning,7.301476,64.15203
797617,MEI_US46to60_2024-07-15_10h02.28.360_797617.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_10h02.28.360,Amb_H_04,new-clip_Ambient_MED_Holding_On.mp3,Ambient,H,4,0.088235294,NA,1.529411765,y,I thought about traveling into space...like space shuttle,I thought about traveling into space...like space shuttle,,,,,,4,3,4,1,4,,TRUE,59,Female,United States,United States,English,FALSE,NA,FALSE,NA,5,2,I thought it was interesting.  ,392.9652,467.2566,545.0789,545.0836,74.2914,NA,9,0,9,No,NA,NA,NA,NA,-7.986302,-20.127213,Amb_H_04_new-clip_Ambient_MED_Holding_On.mp3,11834,8368,<i>I</i> <i>thought</i> <i>about</i> traveling <i>into</i> space...like space shuttle,-39.460762,50.935776
231335,MEI_US46to60_2024-07-15_10h04.24.437_231335.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_10h04.24.437,Amb_L_07,new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,Ambient,L,7,0.125,NA,1.25,y,I pictured a wooded glade and an old abandoned church. ,I pictured a wooded glade and an old abandoned church. ,,,,,,4,3,4,1,2,,TRUE,50,Male,United States,United States,English,FALSE,NA,FALSE,NA,3,2,"A fun survey, not sure what the point is though. ",772.22,804.7204,816.5535,816.5544,32.5004,NA,10,0,10,No,NA,NA,NA,NA,-42.312405,-20.615206,Amb_L_07_new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,11846,8369,<i>I</i> <i>pictured</i> <i>a</i> wooded glade <i>and</i> <i>an</i> old abandoned church. ,20.541342,20.730442
510106,MEI_US46to60_2024-07-15_10h04.57.918_510106.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_10h04.57.918,Amb_L_11,new-clip_Ambient_MED_The_Stargazers_Journey.mp3,Ambient,L,11,0.171428571,NA,1.371428571,y,traveling through a psychadelic tunnel. colorful. soothing,traveling through a psychedelic tunnel. colorful. soothing,,,,,,5,4,3,1,2,,TRUE,54,pnts,United States,United States,English,TRUE,Ukrainian,FALSE,NA,5,2,no,465.798,497.032,507.815,507.817,31.234,NA,7,0,7,Yes,psychadelic,psychedelic,1,1,-38.900448,-53.496956,Amb_L_11_new-clip_Ambient_MED_The_Stargazers_Journey.mp3,11852,8370,traveling <i>through</i> <i>a</i> psychedelic tunnel. colorful. soothing,-27.819622,45.75006
238730,MEI_US46to60_2024-07-15_10h06.02.981_238730.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_10h06.02.981,Amb_L_07,new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,Ambient,L,7,0.125,NA,1.25,y,"a peaceful ocean scene, credits rolling in a movie","a peaceful ocean scene, credits rolling in a movie",,,,,,4,3,4,2,2,banana,TRUE,46,Male,United States,United States,english,FALSE,NA,FALSE,NA,5,2,NA,487.4108,518.4137,527.1141,527.118,31.0029,NA,9,0,9,No,NA,NA,NA,NA,-30.085861,43.104153,Amb_L_07_new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,11862,8371,"a peaceful ocean <i>scene</i>, credits rolling <i>in</i> <i>a</i> movie",-11.965496,64.876114
341184,MEI_US46to60_2024-07-15_10h10.07.748_341184.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_10h10.07.748,Amb_L_07,new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,Ambient,L,7,0.125,NA,1.25,y,when remembering a deceased loved one or alone at the cemetary,when remembering a deceased loved one or alone at the cemetery,,,,,NA,4,3,3,3,3,,TRUE,52,Female,United States,United States,English,FALSE,NA,FALSE,NA,3,2,no thank you ,1924.3308,1972.9403,1984.288,1984.2916,48.6095,NA,11,NA,11,Yes,cemetary,cemetery,1,1,20.938683,-36.9706,Amb_L_07_new-clip_Ambient_HIGH_Dont_Bother_Theyre_Here.mp3,11884,8372,when <i>remembering</i> <i>a</i> deceased loved one <i>or</i> alone <i>at</i> <i>the</i> cemetery,13.197228,2.0106692
119134,MEI_US46to60_2024-07-15_10h21.14.854_119134.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_10h21.14.854,Amb_H_01,new-clip_Ambient_HIGH_A_Walk.mp3,Ambient,H,1,0.125,NA,1.71875,y,A peaceful scene. Me drifting off to sleep on a beach in Key West with a nice cool breeze coming off the water.,A peaceful scene. Me drifting off to sleep on a beach in Key West with a nice cool breeze coming off the water.,,,,,NA,5,5,3,1,4,,TRUE,55,Male,United States,United States,Eanglish,FALSE,NA,FALSE,NA,6,4,N/A,752.8794,791.897,801.3297,801.3304,39.0176,NA,23,NA,23,No,NA,NA,NA,NA,-15.855437,-52.89344,Amb_H_01_new-clip_Ambient_HIGH_A_Walk.mp3,11896,8373,<i>A</i> peaceful scene. Me drifting <i>off</i> <i>to</i> sleep <i>on</i> <i>a</i> beach <i>in</i> Key West <i>with</i> <i>a</i> nice cool breeze coming <i>off</i> <i>the</i> water.,-9.062361,61.976288
270775,MEI_US46to60_2024-07-15_10h26.18.454_270775.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-15_10h26.18.454,Amb_L_11,new-clip_Ambient_MED_The_Stargazers_Journey.mp3,Ambient,L,11,0.171428571,NA,1.371428571,y,"I thought about nature, spefically flying through the air.","I thought about nature, specifically flying through the air.",,,,,NA,4,4,2,1,5,,TRUE,51,Male,United States,United States,English,FALSE,NA,FALSE,NA,5,2,NO,141.6567,179.9349,197.9461,197.9486,38.2782,NA,9,NA,9,Yes,spefically,specifically,1,1,34.022404,-46.09768,Amb_L_11_new-clip_Ambient_MED_The_Stargazers_Journey.mp3,11900,8374,"<i>I</i> <i>thought</i> <i>about</i> nature, specifically flying <i>through</i> <i>the</i> air.",-21.131746,47.59057
54906,MEI_US46to60_2024-07-16_07h14.00.868_054906.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-16_07h14.00.868,Amb_L_12,new-clip_Ambient_LOW_Memories_of_Grass.mp3,Ambient,L,12,0.131578947,NA,1.342105263,y,It reminds me of an old Sci-Fi movie when spacemen explore a new planet.,It reminds me of an old Sci-Fi movie when spaceman explore a new planet.,,,,,,5,5,5,1,1,,TRUE,50,Male,United States,United States,English,FALSE,NA,FALSE,NA,5,2,NA,638.525,671.3874,683.9282,683.9294,32.8624,NA,15,0,15,Yes,spacemen,spaceman,1,1,15.630109,48.55456,Amb_L_12_new-clip_Ambient_LOW_Memories_of_Grass.mp3,11925,8375,<i>It</i> <i>reminds</i> <i>me</i> <i>of</i> <i>an</i> old Sci-Fi <i>movie</i> <i>when</i> spaceman explore <i>a</i> new planet.,-49.699432,49.255943
346267,MEI_US46to60_2024-07-16_07h24.34.024_346267.csv,US,Age46to60,US_Age46to60,MEI_US46to60,2024-07-16_07h24.34.024,Amb_L_08,new-clip_Ambient_HIGH_Interloper.mp3,Ambient,L,8,0.1875,NA,1.21875,y,I imagined myself laying on my bed alone. Then I am transported and am floating in space in a heighten state of being present.,I imagined myself laying on my bed alone. Then I am transported and am floating in space in a heightened state of being present.,,,,,,5,3,3,1,5,,TRUE,53,Female,United States,United States,English,FALSE,NA,FALSE,NA,1,2,NA,343.4216,392.6893,405.2038,405.2049,49.2677,NA,24,0,24,Yes,heighten,heightened,1,1,13.985243,-36.612724,Amb_L_08_new-clip_Ambient_HIGH_Interloper.mp3,11930,8376,<i>I</i> <i>imagined</i> <i>myself</i> laying <i>on</i> <i>my</i> bed alone. Then <i>I</i> <i>am</i> transported <i>and</i> <i>am</i> floating <i>in</i> space <i>in</i> <i>a</i> heightened state <i>of</i> <i>being</i> present.,-30.369814,47.045982
